"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Uzbekistan","Natural gas (including LNG) - final consumption","2008","Terajoules","1270768",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2007","Terajoules","1151455",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2006","Terajoules","1149591",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2005","Terajoules","1132363",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2004","Terajoules","1190042",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2003","Terajoules","1236496",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2002","Terajoules","1318444",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2001","Terajoules","1239549",""
"Uzbekistan","Natural gas (including LNG) - final consumption","2000","Terajoules","1225185",""
"Uzbekistan","Natural gas (including LNG) - final consumption","1999","Terajoules","1275026",""
